mn,sd,med,type,par,ne,class,context,ft
7.14936444861765,0.00116628889656,7.14936547401054,nu,largedata/revise_features/gf_sfs_pop3_CG_Exon_5e+05_ft.RData,5e+05,gf_sfs,CG,Exon
6.54535833189851,0.00108910586029063,6.54535508275055,mu,largedata/revise_features/gf_sfs_pop3_CG_Exon_5e+05_ft.RData,5e+05,gf_sfs,CG,Exon
0.919000000574635,0.00140905002381119,0.91899278630706,s,largedata/revise_features/gf_sfs_pop3_CG_Gene_down_5k_1e+05_ft.RData,1e+05,gf_sfs,CG,Gene_down
6.37808613335411,0.00111278601765726,6.37806299271257,nu,largedata/revise_features/gf_sfs_pop3_CG_Gene_down_5k_1e+05_ft.RData,1e+05,gf_sfs,CG,Gene_down
5.77034552794464,0.00052867631314512,5.77034776563078,mu,largedata/revise_features/gf_sfs_pop3_CG_Gene_down_5k_1e+05_ft.RData,1e+05,gf_sfs,CG,Gene_down
0.918992035755194,0.00140655788392697,0.918969958495077,s,largedata/revise_features/gf_sfs_pop3_CG_Gene_down_5k_1e+06_ft.RData,1e+06,gf_sfs,CG,Gene_down
7.37806584720953,0.00112851567196391,7.37805076314554,nu,largedata/revise_features/gf_sfs_pop3_CG_Gene_down_5k_1e+06_ft.RData,1e+06,gf_sfs,CG,Gene_down
6.77033826978305,0.000527642418409956,6.77034021251055,mu,largedata/revise_features/gf_sfs_pop3_CG_Gene_down_5k_1e+06_ft.RData,1e+06,gf_sfs,CG,Gene_down
0.918971418221074,0.00136707925692046,0.918973212998103,s,largedata/revise_features/gf_sfs_pop3_CG_Gene_down_5k_50000_ft.RData,50000,gf_sfs,CG,Gene_down
6.07703643899855,0.00110777639632275,6.07703051535217,nu,largedata/revise_features/gf_sfs_pop3_CG_Gene_down_5k_50000_ft.RData,50000,gf_sfs,CG,Gene_down
5.46932638902975,0.000512142554544545,5.46933338713526,mu,largedata/revise_features/gf_sfs_pop3_CG_Gene_down_5k_50000_ft.RData,50000,gf_sfs,CG,Gene_down
0.919082462080358,0.00141360881229174,0.919090695430491,s,largedata/revise_features/gf_sfs_pop3_CG_Gene_down_5k_5e+05_ft.RData,5e+05,gf_sfs,CG,Gene_down
7.07710284816524,0.00112445319301481,7.07710737636705,nu,largedata/revise_features/gf_sfs_pop3_CG_Gene_down_5k_5e+05_ft.RData,5e+05,gf_sfs,CG,Gene_down
6.46928342803497,0.000532643551364735,6.46929664045193,mu,largedata/revise_features/gf_sfs_pop3_CG_Gene_down_5k_5e+05_ft.RData,5e+05,gf_sfs,CG,Gene_down
1.00156727317988,0.00140259082791469,1.00157313442356,s,largedata/revise_features/gf_sfs_pop3_CG_Gene_up_5k_1e+05_ft.RData,1e+05,gf_sfs,CG,Gene_up
6.38543815621172,0.00116232143098026,6.38545416787373,nu,largedata/revise_features/gf_sfs_pop3_CG_Gene_up_5k_1e+05_ft.RData,1e+05,gf_sfs,CG,Gene_up
5.7584544881506,0.000503770836969374,5.7584540886002,mu,largedata/revise_features/gf_sfs_pop3_CG_Gene_up_5k_1e+05_ft.RData,1e+05,gf_sfs,CG,Gene_up
1.00158381883555,0.00142509900682898,1.00156007533949,s,largedata/revise_features/gf_sfs_pop3_CG_Gene_up_5k_1e+06_ft.RData,1e+06,gf_sfs,CG,Gene_up
7.38542843412,0.00116648374005981,7.38542033524009,nu,largedata/revise_features/gf_sfs_pop3_CG_Gene_up_5k_1e+06_ft.RData,1e+06,gf_sfs,CG,Gene_up
6.75844511519258,0.000505899275113918,6.7584519773627,mu,largedata/revise_features/gf_sfs_pop3_CG_Gene_up_5k_1e+06_ft.RData,1e+06,gf_sfs,CG,Gene_up
1.00151294251312,0.0014107180128291,1.00150522055738,s,largedata/revise_features/gf_sfs_pop3_CG_Gene_up_5k_50000_ft.RData,50000,gf_sfs,CG,Gene_up
6.08437455558321,0.00115938179165546,6.08437798050873,nu,largedata/revise_features/gf_sfs_pop3_CG_Gene_up_5k_50000_ft.RData,50000,gf_sfs,CG,Gene_up
5.45744028814721,0.000505097271891575,5.45744693981041,mu,largedata/revise_features/gf_sfs_pop3_CG_Gene_up_5k_50000_ft.RData,50000,gf_sfs,CG,Gene_up
1.00154288704202,0.00138537930954898,1.00154962686369,s,largedata/revise_features/gf_sfs_pop3_CG_Gene_up_5k_5e+05_ft.RData,5e+05,gf_sfs,CG,Gene_up
7.08438130300576,0.00115627378517234,7.08438063659447,nu,largedata/revise_features/gf_sfs_pop3_CG_Gene_up_5k_5e+05_ft.RData,5e+05,gf_sfs,CG,Gene_up
6.45742856550818,0.000499669385251723,6.4574332551385,mu,largedata/revise_features/gf_sfs_pop3_CG_Gene_up_5k_5e+05_ft.RData,5e+05,gf_sfs,CG,Gene_up
2.32011138346546,0.00215961014602344,2.32013594826989,s,largedata/revise_features/gf_sfs_pop3_CG_Intergenic_1e+05_ft.RData,1e+05,gf_sfs,CG,Intergenic
6.75498029629289,0.00337117914849993,6.75493806054115,nu,largedata/revise_features/gf_sfs_pop3_CG_Intergenic_1e+05_ft.RData,1e+05,gf_sfs,CG,Intergenic
5.68101274766911,0.000376143951977621,5.68101877621703,mu,largedata/revise_features/gf_sfs_pop3_CG_Intergenic_1e+05_ft.RData,1e+05,gf_sfs,CG,Intergenic
2.32007659905829,0.00219689631209159,2.32003996374017,s,largedata/revise_features/gf_sfs_pop3_CG_Intergenic_1e+06_ft.RData,1e+06,gf_sfs,CG,Intergenic
7.75493836033319,0.0034111671602393,7.7549474771065,nu,largedata/revise_features/gf_sfs_pop3_CG_Intergenic_1e+06_ft.RData,1e+06,gf_sfs,CG,Intergenic
6.68101755873401,0.000379995472823807,6.68102276042991,mu,largedata/revise_features/gf_sfs_pop3_CG_Intergenic_1e+06_ft.RData,1e+06,gf_sfs,CG,Intergenic
2.31993590080119,0.00212185023716095,2.31991023708519,s,largedata/revise_features/gf_sfs_pop3_CG_Intergenic_50000_ft.RData,50000,gf_sfs,CG,Intergenic
6.45379260292355,0.0033537635270359,6.45377410840327,nu,largedata/revise_features/gf_sfs_pop3_CG_Intergenic_50000_ft.RData,50000,gf_sfs,CG,Intergenic
5.38000953277935,0.000372066343941402,5.38001158563557,mu,largedata/revise_features/gf_sfs_pop3_CG_Intergenic_50000_ft.RData,50000,gf_sfs,CG,Intergenic
2.32008755017286,0.00222940254311007,2.32010887166642,s,largedata/revise_features/gf_sfs_pop3_CG_Intergenic_5e+05_ft.RData,5e+05,gf_sfs,CG,Intergenic
7.45394205345935,0.00343604558825967,7.45393225545137,nu,largedata/revise_features/gf_sfs_pop3_CG_Intergenic_5e+05_ft.RData,5e+05,gf_sfs,CG,Intergenic
6.37999001664238,0.000381131699311325,6.37999442623249,mu,largedata/revise_features/gf_sfs_pop3_CG_Intergenic_5e+05_ft.RData,5e+05,gf_sfs,CG,Intergenic
0.781293191931723,0.00186224676735443,0.781271298115655,s,largedata/revise_features/gf_sfs_pop3_CG_Intron_1e+05_ft.RData,1e+05,gf_sfs,CG,Intron
6.40435627672322,0.00153447997288825,6.40433846125903,nu,largedata/revise_features/gf_sfs_pop3_CG_Intron_1e+05_ft.RData,1e+05,gf_sfs,CG,Intron
5.86603270193174,0.000776553850138531,5.86603491211422,mu,largedata/revise_features/gf_sfs_pop3_CG_Intron_1e+05_ft.RData,1e+05,gf_sfs,CG,Intron
0.781321663704985,0.00184395914625916,0.78132089148932,s,largedata/revise_features/gf_sfs_pop3_CG_Intron_1e+06_ft.RData,1e+06,gf_sfs,CG,Intron
7.40436110063551,0.00153351146666248,7.40435068777659,nu,largedata/revise_features/gf_sfs_pop3_CG_Intron_1e+06_ft.RData,1e+06,gf_sfs,CG,Intron
6.86602629095709,0.000767992251462364,6.86601613239108,mu,largedata/revise_features/gf_sfs_pop3_CG_Intron_1e+06_ft.RData,1e+06,gf_sfs,CG,Intron
0.781284302796656,0.0018177843373596,0.781317689385752,s,largedata/revise_features/gf_sfs_pop3_CG_Intron_50000_ft.RData,50000,gf_sfs,CG,Intron
6.10331087335198,0.0015127626170534,6.1033325344715,nu,largedata/revise_features/gf_sfs_pop3_CG_Intron_50000_ft.RData,50000,gf_sfs,CG,Intron
5.56501318619376,0.000761536773644543,5.56500775181007,mu,largedata/revise_features/gf_sfs_pop3_CG_Intron_50000_ft.RData,50000,gf_sfs,CG,Intron
0.781308525034897,0.00186323100636392,0.781277603861951,s,largedata/revise_features/gf_sfs_pop3_CG_Intron_5e+05_ft.RData,5e+05,gf_sfs,CG,Intron
7.10334081671634,0.00153708325932167,7.10331424576273,nu,largedata/revise_features/gf_sfs_pop3_CG_Intron_5e+05_ft.RData,5e+05,gf_sfs,CG,Intron
6.56500569678152,0.000775283411419634,6.56501588663826,mu,largedata/revise_features/gf_sfs_pop3_CG_Intron_5e+05_ft.RData,5e+05,gf_sfs,CG,Intron
3.7200517494155,0.00184144893833212,3.72011572738927,s,largedata/revise_features/gf_sfs_pop3_CG_TE_1e+05_ft.RData,1e+05,gf_sfs,CG,TE
8.58156675604331,0.00297914315156397,8.58157413858729,nu,largedata/revise_features/gf_sfs_pop3_CG_TE_1e+05_ft.RData,1e+05,gf_sfs,CG,TE
5.57671447558278,0.000195615059390404,5.57670346017722,mu,largedata/revise_features/gf_sfs_pop3_CG_TE_1e+05_ft.RData,1e+05,gf_sfs,CG,TE
3.71999749993961,0.00172423203456707,3.71999307627607,s,largedata/revise_features/gf_sfs_pop3_CG_TE_1e+06_ft.RData,1e+06,gf_sfs,CG,TE
9.5815040172522,0.00286742377088803,9.58150646154407,nu,largedata/revise_features/gf_sfs_pop3_CG_TE_1e+06_ft.RData,1e+06,gf_sfs,CG,TE
6.57672101348909,0.00018523740050175,6.57672687642026,mu,largedata/revise_features/gf_sfs_pop3_CG_TE_1e+06_ft.RData,1e+06,gf_sfs,CG,TE
3.72009613299178,0.00177226899630867,3.72006255190931,s,largedata/revise_features/gf_sfs_pop3_CG_TE_50000_ft.RData,50000,gf_sfs,CG,TE
8.28060224967948,0.00290329349735757,8.28057327673324,nu,largedata/revise_features/gf_sfs_pop3_CG_TE_50000_ft.RData,50000,gf_sfs,CG,TE
5.27568108542165,0.000189596154093196,5.27568458670464,mu,largedata/revise_features/gf_sfs_pop3_CG_TE_50000_ft.RData,50000,gf_sfs,CG,TE
3.72009891133387,0.00175821923130978,3.72008202496343,s,largedata/revise_features/gf_sfs_pop3_CG_TE_5e+05_ft.RData,5e+05,gf_sfs,CG,TE
9.28060862457249,0.00290071857911106,9.28060389280698,nu,largedata/revise_features/gf_sfs_pop3_CG_TE_5e+05_ft.RData,5e+05,gf_sfs,CG,TE
6.27567941444105,0.000187412725802303,6.2756776360601,mu,largedata/revise_features/gf_sfs_pop3_CG_TE_5e+05_ft.RData,5e+05,gf_sfs,CG,TE
0.133118068877786,0.00245893151857385,0.133125641401121,s,largedata/revise_features/gf_sfs_pop3_CHG_Exon_1e+05_ft.RData,1e+05,gf_sfs,CHG,Exon
6.56186507507649,0.00104895925749462,6.56187245864054,nu,largedata/revise_features/gf_sfs_pop3_CHG_Exon_1e+05_ft.RData,1e+05,gf_sfs,CHG,Exon
5.76691668491919,0.00164185970097297,5.76692683319077,mu,largedata/revise_features/gf_sfs_pop3_CHG_Exon_1e+05_ft.RData,1e+05,gf_sfs,CHG,Exon
0.133183597799762,0.00247206920262092,0.133179154318465,s,largedata/revise_features/gf_sfs_pop3_CHG_Exon_1e+06_ft.RData,1e+06,gf_sfs,CHG,Exon
7.56187438851356,0.00104709770372278,7.56188261658102,nu,largedata/revise_features/gf_sfs_pop3_CHG_Exon_1e+06_ft.RData,1e+06,gf_sfs,CHG,Exon
6.76686960765104,0.00164502294200808,6.76685572594583,mu,largedata/revise_features/gf_sfs_pop3_CHG_Exon_1e+06_ft.RData,1e+06,gf_sfs,CHG,Exon
0.133063745505611,0.00250319118099584,0.133052601661699,s,largedata/revise_features/gf_sfs_pop3_CHG_Exon_50000_ft.RData,50000,gf_sfs,CHG,Exon
6.26082082821882,0.00104303237989573,6.26082947327071,nu,largedata/revise_features/gf_sfs_pop3_CHG_Exon_50000_ft.RData,50000,gf_sfs,CHG,Exon
5.46591954504301,0.00167664926128132,5.46591040553015,mu,largedata/revise_features/gf_sfs_pop3_CHG_Exon_50000_ft.RData,50000,gf_sfs,CHG,Exon
0.133239172874823,0.00248430741122037,0.13321910961144,s,largedata/revise_features/gf_sfs_pop3_CHG_Exon_5e+05_ft.RData,5e+05,gf_sfs,CHG,Exon
7.26087426541884,0.00104600803728368,7.26087123893911,nu,largedata/revise_features/gf_sfs_pop3_CHG_Exon_5e+05_ft.RData,5e+05,gf_sfs,CHG,Exon
6.46580999661037,0.00164654797514567,6.46580600402322,mu,largedata/revise_features/gf_sfs_pop3_CHG_Exon_5e+05_ft.RData,5e+05,gf_sfs,CHG,Exon
1.27878359915643,0.00172021807100588,1.27876982708813,s,largedata/revise_features/gf_sfs_pop3_CHG_Gene_down_5k_1e+05_ft.RData,1e+05,gf_sfs,CHG,Gene_down
6.51776059596729,0.000996699777528124,6.51776978538106,nu,largedata/revise_features/gf_sfs_pop3_CHG_Gene_down_5k_1e+05_ft.RData,1e+05,gf_sfs,CHG,Gene_down
5.47599429136464,0.000564785459181088,5.47599875196815,mu,largedata/revise_features/gf_sfs_pop3_CHG_Gene_down_5k_1e+05_ft.RData,1e+05,gf_sfs,CHG,Gene_down
1.27904526679276,0.0016805248421812,1.27906235827611,s,largedata/revise_features/gf_sfs_pop3_CHG_Gene_down_5k_1e+06_ft.RData,1e+06,gf_sfs,CHG,Gene_down
7.5178642966012,0.00101253332285263,7.5178683811928,nu,largedata/revise_features/gf_sfs_pop3_CHG_Gene_down_5k_1e+06_ft.RData,1e+06,gf_sfs,CHG,Gene_down
6.47591356079583,0.000543503809456029,6.4759095075931,mu,largedata/revise_features/gf_sfs_pop3_CHG_Gene_down_5k_1e+06_ft.RData,1e+06,gf_sfs,CHG,Gene_down
1.2787813435356,0.00170042337498741,1.27875974678852,s,largedata/revise_features/gf_sfs_pop3_CHG_Gene_down_5k_50000_ft.RData,50000,gf_sfs,CHG,Gene_down
6.21673784108601,0.0010251548303019,6.21672578079672,nu,largedata/revise_features/gf_sfs_pop3_CHG_Gene_down_5k_50000_ft.RData,50000,gf_sfs,CHG,Gene_down
5.17496827462892,0.000552177028418919,5.17497541305986,mu,largedata/revise_features/gf_sfs_pop3_CHG_Gene_down_5k_50000_ft.RData,50000,gf_sfs,CHG,Gene_down
1.2789233446398,0.00175507411672567,1.27893185780688,s,largedata/revise_features/gf_sfs_pop3_CHG_Gene_down_5k_5e+05_ft.RData,5e+05,gf_sfs,CHG,Gene_down
7.21678911169192,0.00102225939936361,7.21680382059389,nu,largedata/revise_features/gf_sfs_pop3_CHG_Gene_down_5k_5e+05_ft.RData,5e+05,gf_sfs,CHG,Gene_down
6.17492300303096,0.000570646615998156,6.17491764273093,mu,largedata/revise_features/gf_sfs_pop3_CHG_Gene_down_5k_5e+05_ft.RData,5e+05,gf_sfs,CHG,Gene_down
1.38397540622156,0.00170175546979242,1.38394339851814,s,largedata/revise_features/gf_sfs_pop3_CHG_Gene_up_5k_1e+05_ft.RData,1e+05,gf_sfs,CHG,Gene_up
6.48640472396835,0.00106334663059742,6.48641709724463,nu,largedata/revise_features/gf_sfs_pop3_CHG_Gene_up_5k_1e+05_ft.RData,1e+05,gf_sfs,CHG,Gene_up
5.45675643084707,0.00052493520482983,5.45676587733207,mu,largedata/revise_features/gf_sfs_pop3_CHG_Gene_up_5k_1e+05_ft.RData,1e+05,gf_sfs,CHG,Gene_up
1.38399474020619,0.00174604103336831,1.38397157546796,s,largedata/revise_features/gf_sfs_pop3_CHG_Gene_up_5k_1e+06_ft.RData,1e+06,gf_sfs,CHG,Gene_up
7.48641605973021,0.00106109980361854,7.48641150729449,nu,largedata/revise_features/gf_sfs_pop3_CHG_Gene_up_5k_1e+06_ft.RData,1e+06,gf_sfs,CHG,Gene_up
6.45675516334091,0.00053585533971691,6.45676564029936,mu,largedata/revise_features/gf_sfs_pop3_CHG_Gene_up_5k_1e+06_ft.RData,1e+06,gf_sfs,CHG,Gene_up
1.38385638637632,0.00179666324885295,1.38378323506595,s,largedata/revise_features/gf_sfs_pop3_CHG_Gene_up_5k_50000_ft.RData,50000,gf_sfs,CHG,Gene_up
6.18532629140346,0.00110834736267267,6.18531228664711,nu,largedata/revise_features/gf_sfs_pop3_CHG_Gene_up_5k_50000_ft.RData,50000,gf_sfs,CHG,Gene_up
5.15576242637823,0.000539405659647212,5.15578538906985,mu,largedata/revise_features/gf_sfs_pop3_CHG_Gene_up_5k_50000_ft.RData,50000,gf_sfs,CHG,Gene_up
1.38406031310135,0.00172120360419251,1.38405903624408,s,largedata/revise_features/gf_sfs_pop3_CHG_Gene_up_5k_5e+05_ft.RData,5e+05,gf_sfs,CHG,Gene_up
7.1854140575361,0.00104590543342269,7.18540555463614,nu,largedata/revise_features/gf_sfs_pop3_CHG_Gene_up_5k_5e+05_ft.RData,5e+05,gf_sfs,CHG,Gene_up
6.15570540209929,0.000528837128516446,6.15570254087488,mu,largedata/revise_features/gf_sfs_pop3_CHG_Gene_up_5k_5e+05_ft.RData,5e+05,gf_sfs,CHG,Gene_up
2.48233334643596,0.00232099420681722,2.4823919773887,s,largedata/revise_features/gf_sfs_pop3_CHG_Intergenic_1e+05_ft.RData,1e+05,gf_sfs,CHG,Intergenic
6.38076510158128,0.00228613393869436,6.38074722040616,nu,largedata/revise_features/gf_sfs_pop3_CHG_Intergenic_1e+05_ft.RData,1e+05,gf_sfs,CHG,Intergenic
5.35112096397055,0.000391431508920983,5.35111764304895,mu,largedata/revise_features/gf_sfs_pop3_CHG_Intergenic_1e+05_ft.RData,1e+05,gf_sfs,CHG,Intergenic
2.48231084263521,0.00227654464328347,2.48234619051768,s,largedata/revise_features/gf_sfs_pop3_CHG_Intergenic_1e+06_ft.RData,1e+06,gf_sfs,CHG,Intergenic
7.38078298053772,0.00228527443438454,7.38078106919242,nu,largedata/revise_features/gf_sfs_pop3_CHG_Intergenic_1e+06_ft.RData,1e+06,gf_sfs,CHG,Intergenic
6.35113072906056,0.000386498608147265,6.35112303801676,mu,largedata/revise_features/gf_sfs_pop3_CHG_Intergenic_1e+06_ft.RData,1e+06,gf_sfs,CHG,Intergenic
2.48239079539502,0.0022674100203554,2.4823381605356,s,largedata/revise_features/gf_sfs_pop3_CHG_Intergenic_50000_ft.RData,50000,gf_sfs,CHG,Intergenic
6.07977396850882,0.00230217706799561,6.07975034920025,nu,largedata/revise_features/gf_sfs_pop3_CHG_Intergenic_50000_ft.RData,50000,gf_sfs,CHG,Intergenic
5.05008438083944,0.000383652980250379,5.05008793749686,mu,largedata/revise_features/gf_sfs_pop3_CHG_Intergenic_50000_ft.RData,50000,gf_sfs,CHG,Intergenic
2.48241408949474,0.00227095100728568,2.48243717372987,s,largedata/revise_features/gf_sfs_pop3_CHG_Intergenic_5e+05_ft.RData,5e+05,gf_sfs,CHG,Intergenic
7.07978823314849,0.00229376902326931,7.07973920383565,nu,largedata/revise_features/gf_sfs_pop3_CHG_Intergenic_5e+05_ft.RData,5e+05,gf_sfs,CHG,Intergenic
6.05008160783362,0.000383405776296594,6.05008059852487,mu,largedata/revise_features/gf_sfs_pop3_CHG_Intergenic_5e+05_ft.RData,5e+05,gf_sfs,CHG,Intergenic
0.459086505231195,0.00193281364836028,0.459075141920451,s,largedata/revise_features/gf_sfs_pop3_CHG_Intron_1e+05_ft.RData,1e+05,gf_sfs,CHG,Intron
6.43937492763952,0.00101362909095807,6.43938175575358,nu,largedata/revise_features/gf_sfs_pop3_CHG_Intron_1e+05_ft.RData,1e+05,gf_sfs,CHG,Intron
5.72624834626042,0.00101170231727792,5.72624920618254,mu,largedata/revise_features/gf_sfs_pop3_CHG_Intron_1e+05_ft.RData,1e+05,gf_sfs,CHG,Intron
0.459174219803537,0.00190932729847558,0.459164434056829,s,largedata/revise_features/gf_sfs_pop3_CHG_Intron_1e+06_ft.RData,1e+06,gf_sfs,CHG,Intron
7.43942378821257,0.00101495618083208,7.43942537096684,nu,largedata/revise_features/gf_sfs_pop3_CHG_Intron_1e+06_ft.RData,1e+06,gf_sfs,CHG,Intron
6.72622237338465,0.0010045980311757,6.72622259667445,mu,largedata/revise_features/gf_sfs_pop3_CHG_Intron_1e+06_ft.RData,1e+06,gf_sfs,CHG,Intron
0.459058026377667,0.0018850220096917,0.459067145198952,s,largedata/revise_features/gf_sfs_pop3_CHG_Intron_50000_ft.RData,50000,gf_sfs,CHG,Intron
6.13835868774199,0.00100605357532965,6.13835416048174,nu,largedata/revise_features/gf_sfs_pop3_CHG_Intron_50000_ft.RData,50000,gf_sfs,CHG,Intron
5.42524283163923,0.000992048849798986,5.42525123869575,mu,largedata/revise_features/gf_sfs_pop3_CHG_Intron_50000_ft.RData,50000,gf_sfs,CHG,Intron
0.459093250603976,0.00187727981175754,0.459086945304411,s,largedata/revise_features/gf_sfs_pop3_CHG_Intron_5e+05_ft.RData,5e+05,gf_sfs,CHG,Intron
7.13835889289145,0.00100435542525583,7.13835394695875,nu,largedata/revise_features/gf_sfs_pop3_CHG_Intron_5e+05_ft.RData,5e+05,gf_sfs,CHG,Intron
6.42522320818806,0.00099192520111507,6.42521789712954,mu,largedata/revise_features/gf_sfs_pop3_CHG_Intron_5e+05_ft.RData,5e+05,gf_sfs,CHG,Intron
3.20959812828379,0.00123783884719103,3.20953567431195,s,largedata/revise_features/gf_sfs_pop3_CHG_TE_1e+05_ft.RData,1e+05,gf_sfs,CHG,TE
7.00594638541309,0.00139350754999528,7.00592412516507,nu,largedata/revise_features/gf_sfs_pop3_CHG_TE_1e+05_ft.RData,1e+05,gf_sfs,CHG,TE
5.25580721962302,0.000175056451318766,5.25581577324929,mu,largedata/revise_features/gf_sfs_pop3_CHG_TE_1e+05_ft.RData,1e+05,gf_sfs,CHG,TE
3.20954084518405,0.00123947029010551,3.20948729867828,s,largedata/revise_features/gf_sfs_pop3_CHG_TE_1e+06_ft.RData,1e+06,gf_sfs,CHG,TE
8.00590431596412,0.00138461748003052,8.00589360761645,nu,largedata/revise_features/gf_sfs_pop3_CHG_TE_1e+06_ft.RData,1e+06,gf_sfs,CHG,TE
6.25581410485422,0.000178828314358999,6.255816608922,mu,largedata/revise_features/gf_sfs_pop3_CHG_TE_1e+06_ft.RData,1e+06,gf_sfs,CHG,TE
3.20957059530194,0.00128071109342561,3.2096093284009,s,largedata/revise_features/gf_sfs_pop3_CHG_TE_50000_ft.RData,50000,gf_sfs,CHG,TE
6.70488968038101,0.00140552357425319,6.70489779476912,nu,largedata/revise_features/gf_sfs_pop3_CHG_TE_50000_ft.RData,50000,gf_sfs,CHG,TE
4.95478021589632,0.00017932791148477,4.95477835047323,mu,largedata/revise_features/gf_sfs_pop3_CHG_TE_50000_ft.RData,50000,gf_sfs,CHG,TE
3.20961210057598,0.00127676563023418,3.20962114808835,s,largedata/revise_features/gf_sfs_pop3_CHG_TE_5e+05_ft.RData,5e+05,gf_sfs,CHG,TE
7.70491941927806,0.00139657629367116,7.70494180418473,nu,largedata/revise_features/gf_sfs_pop3_CHG_TE_5e+05_ft.RData,5e+05,gf_sfs,CHG,TE
5.9547771965812,0.000180161237164807,5.95477993725613,mu,largedata/revise_features/gf_sfs_pop3_CHG_TE_5e+05_ft.RData,5e+05,gf_sfs,CHG,TE
