mn,sd,med,type,par,ne,class,teo,context,ft
6.82821872123689,0.0022370288755316,6.8282239150744,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CG_TE_teo-hypo_1e+06_ft.RData,1e+06,dsfs,hypo,CG,TE
5.77116828278809,0.00638699400553118,5.77030870083792,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CG_TE_teo-hypo_1e+06_ft.RData,1e+06,dsfs,hypo,CG,TE
1.08047421315783,0.394187846369157,1.23114580628081,s,largedata/revise_ft_sep/dsfs_pop3_gf_CG_TE_teo-hypo_50000_ft.RData,50000,dsfs,hypo,CG,TE
5.51841642054431,0.0179670171017861,5.52503858666615,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CG_TE_teo-hypo_50000_ft.RData,50000,dsfs,hypo,CG,TE
4.50897850190094,0.0802902440657691,4.47833323147368,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CG_TE_teo-hypo_50000_ft.RData,50000,dsfs,hypo,CG,TE
1.27182455187102,0.0372407855146149,1.27575861582176,s,largedata/revise_ft_sep/dsfs_pop3_gf_CG_TE_teo-hypo_5e+05_ft.RData,5e+05,dsfs,hypo,CG,TE
6.52681453766198,0.00222749354997338,6.5267954496668,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CG_TE_teo-hypo_5e+05_ft.RData,5e+05,dsfs,hypo,CG,TE
5.47170160662518,0.00607390496482307,5.47079939893156,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CG_TE_teo-hypo_5e+05_ft.RData,5e+05,dsfs,hypo,CG,TE
3.7777285847376,0.0473794634292145,3.77757403980313,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hyper_1e+05_ft.RData,1e+05,dsfs,hyper,CHG,Exon
5.84950247125645,0.0786201559816653,5.84090823306146,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hyper_1e+05_ft.RData,1e+05,dsfs,hyper,CHG,Exon
5.24783776680138,0.00228605839215814,5.24773980557068,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hyper_1e+05_ft.RData,1e+05,dsfs,hyper,CHG,Exon
3.78757794933959,0.0453747326414093,3.7880709622137,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hyper_1e+06_ft.RData,1e+06,dsfs,hyper,CHG,Exon
6.86308346885758,0.0780243648245972,6.85633173597412,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hyper_1e+06_ft.RData,1e+06,dsfs,hyper,CHG,Exon
6.24741338819553,0.0022620867546568,6.2473818444643,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hyper_1e+06_ft.RData,1e+06,dsfs,hyper,CHG,Exon
3.76641207214142,0.0517759237639027,3.76542471620166,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hyper_50000_ft.RData,50000,dsfs,hyper,CHG,Exon
5.53496758219126,0.0838816636502828,5.52663561062179,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hyper_50000_ft.RData,50000,dsfs,hyper,CHG,Exon
4.94734583653317,0.00243047658625856,4.94738405396988,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hyper_50000_ft.RData,50000,dsfs,hyper,CHG,Exon
3.78342717268464,0.0475506980923176,3.78741366461159,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hyper_5e+05_ft.RData,5e+05,dsfs,hyper,CHG,Exon
6.55495590113793,0.0802394392618431,6.55141618727009,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hyper_5e+05_ft.RData,5e+05,dsfs,hyper,CHG,Exon
5.9464950029212,0.00227543771888349,5.94638982187468,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hyper_5e+05_ft.RData,5e+05,dsfs,hyper,CHG,Exon
0.00264520314801614,0.00180530625692822,0.00188161815070096,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hypo_1e+05_ft.RData,1e+05,dsfs,hypo,CHG,Exon
5.95918777768647,0.00155409691743877,5.95921445847354,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hypo_1e+05_ft.RData,1e+05,dsfs,hypo,CHG,Exon
4.63921859313823,0.00201416171931692,4.63923789331561,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hypo_1e+05_ft.RData,1e+05,dsfs,hypo,CHG,Exon
0.00389113797650458,0.00207615986929768,0.00347156231757375,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hypo_1e+06_ft.RData,1e+06,dsfs,hypo,CHG,Exon
6.95909019704548,0.00149793044598017,6.95913657674429,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hypo_1e+06_ft.RData,1e+06,dsfs,hypo,CHG,Exon
5.63887046436643,0.00199774621592531,5.63891410459959,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hypo_1e+06_ft.RData,1e+06,dsfs,hypo,CHG,Exon
0.00210034423407323,0.00177613463391258,0.00115937253998017,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hypo_50000_ft.RData,50000,dsfs,hypo,CHG,Exon
5.65833854059548,0.00146781430921191,5.65843841099377,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hypo_50000_ft.RData,50000,dsfs,hypo,CHG,Exon
4.33862360462618,0.00191300264698896,4.33863789333102,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hypo_50000_ft.RData,50000,dsfs,hypo,CHG,Exon
0.0038175899782202,0.00206279028453856,0.00337597787763629,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hypo_5e+05_ft.RData,5e+05,dsfs,hypo,CHG,Exon
6.65809753517516,0.00149783828849343,6.65822141127315,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hypo_5e+05_ft.RData,5e+05,dsfs,hypo,CHG,Exon
5.33790913183914,0.00203257671328342,5.337990924863,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Exon_teo-hypo_5e+05_ft.RData,5e+05,dsfs,hypo,CHG,Exon
2.16241925773142,0.080885927607946,2.14510977754138,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hyper_1e+05_ft.RData,1e+05,dsfs,hyper,CHG,Gene_down_5k
4.70902753264055,0.0119880389514214,4.70641935035137,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hyper_1e+05_ft.RData,1e+05,dsfs,hyper,CHG,Gene_down_5k
5.17810366673928,0.00150161986531761,5.17831705296932,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hyper_1e+05_ft.RData,1e+05,dsfs,hyper,CHG,Gene_down_5k
2.11043086208775,0.037415809039429,2.10641327790707,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hyper_1e+06_ft.RData,1e+06,dsfs,hyper,CHG,Gene_down_5k
5.70105557844859,0.00541985084575089,5.70026719286289,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hyper_1e+06_ft.RData,1e+06,dsfs,hyper,CHG,Gene_down_5k
6.17877169372973,0.000978538874846512,6.17877743822078,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hyper_1e+06_ft.RData,1e+06,dsfs,hyper,CHG,Gene_down_5k
2.10292348921538,0.0941836316080115,2.0792055421858,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hyper_50000_ft.RData,50000,dsfs,hyper,CHG,Gene_down_5k
4.39939143610842,0.0138778578232427,4.39563565160442,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hyper_50000_ft.RData,50000,dsfs,hyper,CHG,Gene_down_5k
4.87800292523753,0.001682928356735,4.87822563535261,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hyper_50000_ft.RData,50000,dsfs,hyper,CHG,Gene_down_5k
2.12269348516434,0.0925753913059935,2.08479689952802,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hyper_5e+05_ft.RData,5e+05,dsfs,hyper,CHG,Gene_down_5k
5.40207331411643,0.013517893101209,5.39618739465679,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hyper_5e+05_ft.RData,5e+05,dsfs,hyper,CHG,Gene_down_5k
5.87762010612735,0.00171098341070644,5.87792831697053,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hyper_5e+05_ft.RData,5e+05,dsfs,hyper,CHG,Gene_down_5k
1.54343807086134,0.541226136588298,1.76969559183814,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hypo_1e+05_ft.RData,1e+05,dsfs,hypo,CHG,Gene_down_5k
5.8788964086266,0.0116110463304517,5.88335930663449,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hypo_1e+05_ft.RData,1e+05,dsfs,hypo,CHG,Gene_down_5k
4.60447159155393,0.0831082036505351,4.57029711704403,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hypo_1e+05_ft.RData,1e+05,dsfs,hypo,CHG,Gene_down_5k
1.8365671742922,0.0551507523713589,1.84176403516133,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hypo_1e+06_ft.RData,1e+06,dsfs,hypo,CHG,Gene_down_5k
6.88492719763112,0.00167667254908543,6.88502730774715,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hypo_1e+06_ft.RData,1e+06,dsfs,hypo,CHG,Gene_down_5k
5.56249798644007,0.00650597567556721,5.56208757532777,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hypo_1e+06_ft.RData,1e+06,dsfs,hypo,CHG,Gene_down_5k
1.12395541642529,0.803371015107656,1.70296744938077,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hypo_50000_ft.RData,50000,dsfs,hypo,CHG,Gene_down_5k
5.56880882040365,0.017417784398315,5.58056033038184,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hypo_50000_ft.RData,50000,dsfs,hypo,CHG,Gene_down_5k
4.36856321482798,0.125849814090187,4.27743211469,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hypo_50000_ft.RData,50000,dsfs,hypo,CHG,Gene_down_5k
1.83938813941954,0.064999927623405,1.83481881912204,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hypo_5e+05_ft.RData,5e+05,dsfs,hypo,CHG,Gene_down_5k
6.58389725164907,0.00174842442771932,6.58396586402106,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hypo_5e+05_ft.RData,5e+05,dsfs,hypo,CHG,Gene_down_5k
5.26112498274661,0.00762439118348967,5.26150894385611,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_down_5k_teo-hypo_5e+05_ft.RData,5e+05,dsfs,hypo,CHG,Gene_down_5k
2.55555027593414,0.0543663261316013,2.55513435411492,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hyper_1e+05_ft.RData,1e+05,dsfs,hyper,CHG,Gene_up_5k
4.76578066856888,0.00868089755789057,4.7657684599419,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hyper_1e+05_ft.RData,1e+05,dsfs,hyper,CHG,Gene_up_5k
5.16820836678968,0.00130268628314503,5.16819022970889,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hyper_1e+05_ft.RData,1e+05,dsfs,hyper,CHG,Gene_up_5k
2.50102402600774,0.0612832909067956,2.49398426902144,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hyper_1e+06_ft.RData,1e+06,dsfs,hyper,CHG,Gene_up_5k
5.75676380938696,0.00985737326783989,5.75550146863323,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hyper_1e+06_ft.RData,1e+06,dsfs,hyper,CHG,Gene_up_5k
6.16906425062822,0.00133813860904919,6.1691826584765,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hyper_1e+06_ft.RData,1e+06,dsfs,hyper,CHG,Gene_up_5k
2.55163549120345,0.0567102830344747,2.55768886926771,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hyper_50000_ft.RData,50000,dsfs,hyper,CHG,Gene_up_5k
4.46421666429328,0.0091267634762276,4.46486588343903,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hyper_50000_ft.RData,50000,dsfs,hyper,CHG,Gene_up_5k
4.86728344146186,0.00128998475669398,4.86709871900084,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hyper_50000_ft.RData,50000,dsfs,hyper,CHG,Gene_up_5k
2.57317751638051,0.0653280608252927,2.57578460377856,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hyper_5e+05_ft.RData,5e+05,dsfs,hyper,CHG,Gene_up_5k
5.46749760767135,0.0108280069578205,5.46769946960883,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hyper_5e+05_ft.RData,5e+05,dsfs,hyper,CHG,Gene_up_5k
5.86680695004482,0.00128896247923045,5.86673135304945,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hyper_5e+05_ft.RData,5e+05,dsfs,hyper,CHG,Gene_up_5k
1.84169235455828,0.519643804174557,2.02800784063014,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hypo_1e+05_ft.RData,1e+05,dsfs,hypo,CHG,Gene_up_5k
5.86400662116711,0.0116382345834944,5.86782903541076,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hypo_1e+05_ft.RData,1e+05,dsfs,hypo,CHG,Gene_up_5k
4.57407586425589,0.0765839424123091,4.54754723492708,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hypo_1e+05_ft.RData,1e+05,dsfs,hypo,CHG,Gene_up_5k
2.07218533314858,0.0460535154423142,2.0703594631932,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hypo_1e+06_ft.RData,1e+06,dsfs,hypo,CHG,Gene_up_5k
6.86888343258734,0.00158553814804608,6.86893112543684,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hypo_1e+06_ft.RData,1e+06,dsfs,hypo,CHG,Gene_up_5k
5.54247389817188,0.00517782248055618,5.5425611540991,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hypo_1e+06_ft.RData,1e+06,dsfs,hypo,CHG,Gene_up_5k
1.29130668058489,0.889111980202436,1.90638120879817,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hypo_50000_ft.RData,50000,dsfs,hypo,CHG,Gene_up_5k
5.5506060225779,0.0203810144273643,5.56373723808003,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hypo_50000_ft.RData,50000,dsfs,hypo,CHG,Gene_up_5k
4.35486983399325,0.135753036719846,4.26038325558978,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hypo_50000_ft.RData,50000,dsfs,hypo,CHG,Gene_up_5k
2.0711905863452,0.0537881890289769,2.07580164834105,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hypo_5e+05_ft.RData,5e+05,dsfs,hypo,CHG,Gene_up_5k
6.5679017580995,0.00167016199282411,6.56793908661034,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hypo_5e+05_ft.RData,5e+05,dsfs,hypo,CHG,Gene_up_5k
5.24158614509733,0.00604611111151483,5.24105744129599,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Gene_up_5k_teo-hypo_5e+05_ft.RData,5e+05,dsfs,hypo,CHG,Gene_up_5k
0.189246312626441,0.37085612103503,0.00793865549861331,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hyper_1e+05_ft.RData,1e+05,dsfs,hyper,CHG,Intergenic
4.34244642945928,0.0275393453983015,4.32931179431895,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hyper_1e+05_ft.RData,1e+05,dsfs,hyper,CHG,Intergenic
5.14671530577259,0.00355319713176498,5.14803873271767,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hyper_1e+05_ft.RData,1e+05,dsfs,hyper,CHG,Intergenic
0.185442621378587,0.352634183541321,0.00835101211652269,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hyper_1e+06_ft.RData,1e+06,dsfs,hyper,CHG,Intergenic
5.34223861217782,0.0262559421586789,5.32942538564716,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hyper_1e+06_ft.RData,1e+06,dsfs,hyper,CHG,Intergenic
6.14686889992002,0.00318450744685823,6.14806144000369,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hyper_1e+06_ft.RData,1e+06,dsfs,hyper,CHG,Intergenic
0.239979862348856,0.425761713495318,0.00902457554627819,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hyper_50000_ft.RData,50000,dsfs,hyper,CHG,Intergenic
4.04542479392819,0.0320168440071435,4.02849846332956,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hyper_50000_ft.RData,50000,dsfs,hyper,CHG,Intergenic
4.84537362306579,0.00397044963656275,4.84705069302807,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hyper_50000_ft.RData,50000,dsfs,hyper,CHG,Intergenic
0.196968864338105,0.386311735068399,0.00815253684354256,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hyper_5e+05_ft.RData,5e+05,dsfs,hyper,CHG,Intergenic
5.04210979220908,0.0289206001493108,5.02833184389924,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hyper_5e+05_ft.RData,5e+05,dsfs,hyper,CHG,Intergenic
5.84568109918865,0.00361864982082703,5.8470275653445,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hyper_5e+05_ft.RData,5e+05,dsfs,hyper,CHG,Intergenic
3.18954286226289,0.221841643463474,3.24217734424276,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hypo_1e+05_ft.RData,1e+05,dsfs,hypo,CHG,Intergenic
5.6735537695563,0.00706385086561465,5.67502379471856,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hypo_1e+05_ft.RData,1e+05,dsfs,hypo,CHG,Intergenic
4.4746403823253,0.0201428419809596,4.46972735403604,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hypo_1e+05_ft.RData,1e+05,dsfs,hypo,CHG,Intergenic
3.35651648116379,0.106678489468537,3.33927065802192,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hypo_1e+06_ft.RData,1e+06,dsfs,hypo,CHG,Intergenic
6.67853410621455,0.00372065498324897,6.67807430051753,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hypo_1e+06_ft.RData,1e+06,dsfs,hypo,CHG,Intergenic
5.46011567279329,0.00893457211292033,5.461514400582,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hypo_1e+06_ft.RData,1e+06,dsfs,hypo,CHG,Intergenic
2.25825012007676,1.3750564424487,3.12116996977873,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hypo_50000_ft.RData,50000,dsfs,hypo,CHG,Intergenic
5.34010806893493,0.048549712167768,5.36985926726833,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hypo_50000_ft.RData,50000,dsfs,hypo,CHG,Intergenic
4.28544925261725,0.169368862276419,4.17924761384118,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hypo_50000_ft.RData,50000,dsfs,hypo,CHG,Intergenic
3.35993637281457,0.114140598353041,3.34645911773659,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hypo_5e+05_ft.RData,5e+05,dsfs,hypo,CHG,Intergenic
6.3777786240517,0.00402139037137244,6.37751057147145,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hypo_5e+05_ft.RData,5e+05,dsfs,hypo,CHG,Intergenic
5.15886738040474,0.00956199623072661,5.1596648316153,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intergenic_teo-hypo_5e+05_ft.RData,5e+05,dsfs,hypo,CHG,Intergenic
0.718999421408204,0.0736996497237142,0.728567032866741,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hyper_1e+05_ft.RData,1e+05,dsfs,hyper,CHG,Intron
4.70357416576032,0.0107348684910299,4.7047286736116,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hyper_1e+05_ft.RData,1e+05,dsfs,hyper,CHG,Intron
5.38768624253875,0.00201909772387467,5.38753941048516,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hyper_1e+05_ft.RData,1e+05,dsfs,hyper,CHG,Intron
0.735445699033486,0.0657680706807869,0.744315109928934,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hyper_1e+06_ft.RData,1e+06,dsfs,hyper,CHG,Intron
5.70576128435901,0.00971524724878014,5.70709252547966,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hyper_1e+06_ft.RData,1e+06,dsfs,hyper,CHG,Intron
6.38724476429542,0.00186636281185947,6.38712171336361,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hyper_1e+06_ft.RData,1e+06,dsfs,hyper,CHG,Intron
0.669318453133565,0.0770028259862706,0.681056289266484,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hyper_50000_ft.RData,50000,dsfs,hyper,CHG,Intron
4.395382687844,0.0111081922968004,4.39687185261241,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hyper_50000_ft.RData,50000,dsfs,hyper,CHG,Intron
5.08772244966316,0.00203921559539844,5.08763675591277,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hyper_50000_ft.RData,50000,dsfs,hyper,CHG,Intron
0.723798938345867,0.078909258646458,0.736274782095787,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hyper_5e+05_ft.RData,5e+05,dsfs,hyper,CHG,Intron
5.40307172992203,0.0116020135402992,5.40508652817011,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hyper_5e+05_ft.RData,5e+05,dsfs,hyper,CHG,Intron
6.08644800039935,0.00202089639937961,6.08629943585999,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hyper_5e+05_ft.RData,5e+05,dsfs,hyper,CHG,Intron
0.00221500930274492,0.00146010644100396,0.00164955399451628,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hypo_1e+05_ft.RData,1e+05,dsfs,hypo,CHG,Intron
5.90961431217838,0.0014005249526967,5.90962937385626,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hypo_1e+05_ft.RData,1e+05,dsfs,hypo,CHG,Intron
4.67138347780161,0.00182600598013635,4.67140716325139,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hypo_1e+05_ft.RData,1e+05,dsfs,hypo,CHG,Intron
0.00310458774065913,0.00162749847997402,0.00280401996552744,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hypo_1e+06_ft.RData,1e+06,dsfs,hypo,CHG,Intron
6.90951428270426,0.00138556021098794,6.90948683171335,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hypo_1e+06_ft.RData,1e+06,dsfs,hypo,CHG,Intron
5.67105093827631,0.00179023008474946,5.67104250989669,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hypo_1e+06_ft.RData,1e+06,dsfs,hypo,CHG,Intron
0.00176005879834809,0.00148763954818829,0.000969702823447728,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hypo_50000_ft.RData,50000,dsfs,hypo,CHG,Intron
5.60861902996962,0.00136897845765328,5.6086162131919,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hypo_50000_ft.RData,50000,dsfs,hypo,CHG,Intron
4.37049871596109,0.00178780018919152,4.37050936170103,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hypo_50000_ft.RData,50000,dsfs,hypo,CHG,Intron
0.0029381075132244,0.00156761819416921,0.00266159417549245,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hypo_5e+05_ft.RData,5e+05,dsfs,hypo,CHG,Intron
6.60854838556443,0.00138496057958684,6.6085976678834,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hypo_5e+05_ft.RData,5e+05,dsfs,hypo,CHG,Intron
5.37012895070941,0.00179895533961536,5.37020260380343,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_Intron_teo-hypo_5e+05_ft.RData,5e+05,dsfs,hypo,CHG,Intron
0.0232528565889657,0.090194457278042,0.000550247365834183,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hyper_1e+05_ft.RData,1e+05,dsfs,hyper,CHG,TE
4.28364115649145,0.00615701241966054,4.28200531922938,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hyper_1e+05_ft.RData,1e+05,dsfs,hyper,CHG,TE
5.0798253117343,0.000550950190220774,5.07979140374746,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hyper_1e+05_ft.RData,1e+05,dsfs,hyper,CHG,TE
0.0144701122575927,0.0590804481276377,0.000555742701901574,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hyper_1e+06_ft.RData,1e+06,dsfs,hyper,CHG,TE
5.28296329258892,0.0041523743676967,5.2819321118184,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hyper_1e+06_ft.RData,1e+06,dsfs,hyper,CHG,TE
6.07978180033066,0.000402911727550195,6.07970508655467,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hyper_1e+06_ft.RData,1e+06,dsfs,hyper,CHG,TE
