trait,Her_K1,Her_K2,Her_K3,Her_K4,Her_K5,Her_K6,Her_ALL,context,rep,pretty_name,h2
Fuma2_Res_With_IBM_For_GWAS,-0.003298,-0.044992,0.15187,-0.014126,-0.031738,-0.120144,-0.062429,CG_landrace_maize,S27,NA,0.057716
Fuma2_Res_With_IBM_For_GWAS,0.02884,-0.025138,-0.009229,-0.079863,-0.004245,-0.000336,-0.089971,CG_landrace_maize,S22,NA,-0.089635
Fuma2_Res_With_IBM_For_GWAS,-0.003059,-0.006569,0.0032,0.001982,0.000156,-0.013518,-0.017807,CG_landrace_maize,S24,NA,-0.00429
Fuma2_Res_With_IBM_For_GWAS,-0.023371,-0.049536,-0.024432,0.060085,-0.000989, 0.033044,-0.005199,CG_landrace_maize,S5,NA,-0.038243
Fuma2_Res_With_IBM_For_GWAS,-0.013257,-0.001129,-0.025955,-0.054283,-0.124834, 0.053963,-0.165496,CG_landrace_maize,S69,NA,-0.219458
Fuma2_Res_With_IBM_For_GWAS,-0.002098,-0.005005,0.007792,0.001493,-0.001707, 0.008967, 0.009442,CG_landrace_maize,S4,NA,0.000475
Fuma2_Res_With_IBM_For_GWAS,-0.029227,-0.058189,0.012254,-0.008198,-0.020078, 0.035803,-0.067635,CG_landrace_maize,S25,NA,-0.103438
Fuma2_Res_With_IBM_For_GWAS,0.014607,0.002663,3e-04,-0.004831,-0.249305, 0.018090,-0.218476,CG_landrace_maize,S31,NA,-0.236566
Fuma2_Res_With_IBM_For_GWAS,0.008933,-0.003979,-0.000402,0.003749,-0.404017, 0.014333,-0.381384,CG_landrace_maize,S20,NA,-0.395716
Fuma2_Res_With_IBM_For_GWAS,0.143602,-0.003396,0.0067,-0.005448,0.073604,-0.069820, 0.145242,CG_landrace_maize,S21,NA,0.215062
Fuma2_Res_With_IBM_For_GWAS,-0.0154,-0.065339,-0.000238,-0.002683,-0.376208, 0.143051,-0.316816,CG_landrace_maize,S23,NA,-0.459868
Fuma2_Res_With_IBM_For_GWAS,-0.034229,-0.031468,-0.028949,-0.034908,1.413748,-0.044943, 1.239251,CG_landrace_maize,S13,NA,1.284194
Fuma2_Res_With_IBM_For_GWAS,-0.017808,0.02581,-0.022932,-0.014692,-0.02143, 0.054011, 0.002960,CG_landrace_maize,S38,NA,-0.051052
Fuma2_Res_With_IBM_For_GWAS,-0.001178,0.012629,-0.001852,0.001296,-0.443779, 0.017510,-0.415374,CG_landrace_maize,S39,NA,-0.432884
Fuma2_Res_With_IBM_For_GWAS,-0.015523,-0.001236,-0.008618,-0.00683,-0.007725, 0.032654,-0.007278,CG_landrace_maize,S2,NA,-0.039932
Fuma2_Res_With_IBM_For_GWAS,0.046326,0.030911,-0.011634,-0.002337,-0.010014,-0.049917, 0.003333,CG_landrace_maize,S32,NA,0.053252
Fuma2_Res_With_IBM_For_GWAS,-0.012005,-0.000921,-0.035998,-0.004438,-0.176292, 0.037197,-0.192457,CG_landrace_maize,S26,NA,-0.229654
Fuma2_Res_With_IBM_For_GWAS,-0.007971,-0.000914,0.000201,-0.001253,-0.032983, 0.014426,-0.028493,CG_landrace_maize,S14,NA,-0.04292
Gluc_Res_With_IBM_For_GWAS,-0.001515,0.001338,-0.001112,-0.004678,0.003657, 0.341840, 0.339530,CG_landrace_maize,S9,Glucose,-0.00231
Gluc_Res_With_IBM_For_GWAS,0.007039,-0.004162,-0.022195,0.004925,-0.24629, 0.306471, 0.045789,CG_landrace_maize,S89,Glucose,-0.260683
Gluc_Res_With_IBM_For_GWAS,0.002954,-0.003525,-0.004911,-0.09446,-0.077615, 0.040610,-0.136947,CG_landrace_maize,S83,Glucose,-0.177557
Gluc_Res_With_IBM_For_GWAS,0.014954,0.000712,-0.000346,0.003715,0.000876, 0.323108, 0.343019,CG_landrace_maize,S71,Glucose,0.019911
Gluc_Res_With_IBM_For_GWAS,0.009532,-0.01062,0.005972,-0.004372,-0.065253, 0.379819, 0.315079,CG_landrace_maize,S70,Glucose,-0.064741
Gluc_Res_With_IBM_For_GWAS,0.021895,-0.016536,-0.021681,-0.011933,-0.016411, 0.285354, 0.240687,CG_landrace_maize,S65,Glucose,-0.044666
Gluc_Res_With_IBM_For_GWAS,-0.015826,-0.008548,0.012967,-0.020921,-0.224441, 0.399870, 0.143100,CG_landrace_maize,S53,Glucose,-0.256769
Gluc_Res_With_IBM_For_GWAS,-0.055188,0.06624,0.037292,-0.00793,-0.093525, 0.543248, 0.490138,CG_landrace_maize,S82,Glucose,-0.053111
Gluc_Res_With_IBM_For_GWAS,-0.00577,0.004074,-0.001843,-6.6e-05,-0.003623, 0.359747, 0.352519,CG_landrace_maize,S52,Glucose,-0.007228
Gluc_Res_With_IBM_For_GWAS,-0.032882,-0.025154,-0.004262,-0.026031,-0.032355, 0.409705, 0.289022,CG_landrace_maize,S35,Glucose,-0.120684
Gluc_Res_With_IBM_For_GWAS,-0.015946,-0.030797,-0.011702,-0.011539,-0.067519, 0.404796, 0.267292,CG_landrace_maize,S84,Glucose,-0.137503
Gluc_Res_With_IBM_For_GWAS,-0.000726,-0.003324,-0.006918,0.008078,-0.184739, 0.412413, 0.224784,CG_landrace_maize,S90,Glucose,-0.187629
Gluc_Res_With_IBM_For_GWAS,0.004363,-0.000616,-0.002571,-0.01573,-0.003901, 0.285120, 0.266665,CG_landrace_maize,S64,Glucose,-0.018455
Gluc_Res_With_IBM_For_GWAS,-0.008079,0.005739,-0.006185,-0.021848,-0.046843, 0.499635, 0.422420,CG_landrace_maize,S47,Glucose,-0.077216
Gluc_Res_With_IBM_For_GWAS,0.016355,-0.005488,-0.01348,0.026442,-0.121753, 0.240668, 0.142744,CG_landrace_maize,S66,Glucose,-0.097924
Gluc_Res_With_IBM_For_GWAS,-0.015973,-0.015142,-0.016629,-0.025733,2.284035,-0.334794, 1.875763,CG_landrace_maize,S72,Glucose,2.210558
Gluc_Res_With_IBM_For_GWAS,0.012847,-0.001774,-0.002475,0.003803,-0.132829, 0.358748, 0.238320,CG_landrace_maize,S50,Glucose,-0.120428
Gluc_Res_With_IBM_For_GWAS,0.000173,0.002256,0.001622,-0.008356,0.003663, 0.337752, 0.337110,CG_landrace_maize,S34,Glucose,-0.000642000000000001
Gluc_Res_With_IBM_For_GWAS,-0.00511,-0.003369,-0.003129,0.005179,-0.001913, 0.349287, 0.340944,CG_landrace_maize,S48,Glucose,-0.008342
Gluc_Res_With_IBM_For_GWAS,-0.002612,0.010937,0.007345,-0.036434,-0.002811, 0.439927, 0.416351,CG_landrace_maize,S54,Glucose,-0.023575
Gluc_Res_With_IBM_For_GWAS,-0.079761,-0.016072,-0.015935,-0.066951,-0.028751, 0.584091, 0.376621,CG_landrace_maize,S95,Glucose,-0.20747
Gluc_Res_With_IBM_For_GWAS,0.007851,0.004087,-0.00189,0.000153,0.002675, 0.327847, 0.340724,CG_landrace_maize,S51,Glucose,0.012876
Gluc_Res_With_IBM_For_GWAS,-0.029345,-0.002216,0.001401,-0.014797,-0.008768, 0.425812, 0.372087,CG_landrace_maize,S3,Glucose,-0.053725
Gluc_Res_With_IBM_For_GWAS,-0.044315,-0.040308,0.021105,-0.050353,-0.01029, 0.370889, 0.246728,CG_landrace_maize,S36,Glucose,-0.124161
Gluc_Res_With_IBM_For_GWAS,-0.047281,-0.016435,-0.001052,-0.025695,-0.032662, 0.370656, 0.247531,CG_landrace_maize,S85,Glucose,-0.123125
Gluc_Res_With_IBM_For_GWAS,-0.013164,-0.008413,-0.020218,0.068361,-0.107141, 0.268064, 0.187489,CG_landrace_maize,S26,Glucose,-0.080575
Gluc_Res_With_IBM_For_GWAS,0.010759,-0.005145,0.008567,0.000439,-0.007046, 0.280116, 0.287690,CG_landrace_maize,S33,Glucose,0.007574
Gluc_Res_With_IBM_For_GWAS,-0.116265,0.012378,-0.005025,-0.023295,-0.174462, 0.425930, 0.119261,CG_landrace_maize,S18,Glucose,-0.306669
Gluc_Res_With_IBM_For_GWAS,-0.000825,0.017308,0.009515,0.002132,-0.061668, 0.324452, 0.290914,CG_landrace_maize,S67,Glucose,-0.033538
Gluc_Res_With_IBM_For_GWAS,-0.015309,-0.055094,-0.005267,-0.032159,-0.00457, 0.467017, 0.354616,CG_landrace_maize,S91,Glucose,-0.112399
Gluc_Res_With_IBM_For_GWAS,-0.015028,-0.014303,0.015083,-0.063963,-0.01442, 0.399229, 0.306598,CG_landrace_maize,S15,Glucose,-0.092631
Gluc_Res_With_IBM_For_GWAS,-0.001286,-0.037178,-0.031038,-0.051926,-0.005365, 0.255048, 0.128255,CG_landrace_maize,S16,Glucose,-0.126793
Gluc_Res_With_IBM_For_GWAS,0.012309,0.002641,0.013803,0.000755,-0.267861, 0.396049, 0.157697,CG_landrace_maize,S49,Glucose,-0.238353
Gluc_Res_With_IBM_For_GWAS,0.001817,-0.008859,-0.010429,0.008655,-0.854404, 0.626486,-0.236735,CG_landrace_maize,S73,Glucose,-0.86322
Gluc_Res_With_IBM_For_GWAS,-0.033802,-0.021992,-0.024336,0.026978,-0.14123, 0.422376, 0.227994,CG_landrace_maize,S46,Glucose,-0.194382
Gluc_Res_With_IBM_For_GWAS,-0.16323,-0.012557,-0.0944,0.007005,-0.01741, 0.364197, 0.083605,CG_landrace_maize,S28,Glucose,-0.280592
Gluc_Res_With_IBM_For_GWAS,0.005255,-0.021749,0.006259,0.01672,-0.031398, 0.229358, 0.204445,CG_landrace_maize,S30,Glucose,-0.024913
Gluc_Res_With_IBM_For_GWAS,-0.016417,-0.242034,0.13777,-0.333919,-33.855064, 13.001841,-21.307823,CG_landrace_maize,S55,Glucose,-34.309664
Gluc_Res_With_IBM_For_GWAS,-0.01698,-0.017307,0.000466,-0.013421,1.315243,-0.057516, 1.210485,CG_landrace_maize,S96,Glucose,1.268001
Gluc_Res_With_IBM_For_GWAS,0.003181,0.007555,-0.013534,-0.026419,-0.049145, 0.430418, 0.352056,CG_landrace_maize,S10,Glucose,-0.078362
Gluc_Res_With_IBM_For_GWAS,-0.001657,-0.001276,0.002856,0.007077,-0.000908, 0.331899, 0.337989,CG_landrace_maize,S29,Glucose,0.006092
Gluc_Res_With_IBM_For_GWAS,-0.037249,-0.065237,-0.013423,-0.092867,-0.036805, 0.541633, 0.296053,CG_landrace_maize,S37,Glucose,-0.245581
Gluc_Res_With_IBM_For_GWAS,-0.003545,-0.009005,0.004165,-0.003644,-0.39572, 0.468768, 0.061019,CG_landrace_maize,S86,Glucose,-0.407749
Gluc_Res_With_IBM_For_GWAS,0.030181,-0.041602,-0.013068,0.015924,-1.506916, 0.888472,-0.627010,CG_landrace_maize,S27,Glucose,-1.515481
Gluc_Res_With_IBM_For_GWAS,-0.054825,-0.020555,-0.027024,-0.037568,-0.025523, 0.532673, 0.367176,CG_landrace_maize,S100,Glucose,-0.165495
Gluc_Res_With_IBM_For_GWAS,-0.0045,-0.006575,-0.014739,0.00959,-0.074391, 0.289026, 0.198411,CG_landrace_maize,S19,Glucose,-0.090615
Gluc_Res_With_IBM_For_GWAS,0.01336,-0.305249,-0.008659,0.014777,2.032665,-0.141902, 1.604992,CG_landrace_maize,S68,Glucose,1.746894
Gluc_Res_With_IBM_For_GWAS,0.276872,0.25748,0.228317,0.308537,-2.448237, 0.470372,-0.906658,CG_landrace_maize,S92,Glucose,-1.377031
Gluc_Res_With_IBM_For_GWAS,-0.031222,-0.004513,-0.012494,-0.09514,-0.002322, 0.297979, 0.152288,CG_landrace_maize,S1,Glucose,-0.145691
Gluc_Res_With_IBM_For_GWAS,-0.043688,-0.023279,-0.042062,-0.019778,-0.132065, 0.222909,-0.037964,CG_landrace_maize,S17,Glucose,-0.260872
Gluc_Res_With_IBM_For_GWAS,0.004526,0.001791,0.00402,0.000486,0.002042,0.324725,0.337590,CG_landrace_maize,S5,Glucose,0.012865
Gluc_Res_With_IBM_For_GWAS,-0.000787,-0.001876,0.010936,-0.004989,0.002833, 0.325626, 0.331744,CG_landrace_maize,S74,Glucose,0.006117
Gluc_Res_With_IBM_For_GWAS,0.007156,0.007883,0.002086,0.007587,0.004502,0.302306,0.331520,CG_landrace_maize,S99,Glucose,0.029214
Gluc_Res_With_IBM_For_GWAS,-0.001353,-0.001144,0.003724,-0.009032,-0.037128, 0.380814, 0.335881,CG_landrace_maize,S8,Glucose,-0.044933
Gluc_Res_With_IBM_For_GWAS,0.033243,0.00651,0.001046,-0.014373,-0.632684, 0.521932,-0.084325,CG_landrace_maize,S31,Glucose,-0.606258
Gluc_Res_With_IBM_For_GWAS,-0.032318,0.013768,0.013936,-0.028466,-0.00359, 0.637338, 0.600669,CG_landrace_maize,S56,Glucose,-0.03667
Gluc_Res_With_IBM_For_GWAS,0.009352,-0.001004,-0.006491,-0.008538,-0.086306, 0.359774, 0.266789,CG_landrace_maize,S97,Glucose,-0.092987
Gluc_Res_With_IBM_For_GWAS,0.003246,0.008244,0.00194,-0.000549,0.004884, 0.323536, 0.341301,CG_landrace_maize,S80,Glucose,0.017765
Gluc_Res_With_IBM_For_GWAS,-0.026146,-0.032261,-0.025086,-0.022737,1.416273,-0.063516, 1.246527,CG_landrace_maize,S13,Glucose,1.310043
Gluc_Res_With_IBM_For_GWAS,-0.007534,-0.015075,-0.009748,-0.042195,0.002685, 0.464633, 0.392766,CG_landrace_maize,S38,Glucose,-0.071867
Gluc_Res_With_IBM_For_GWAS,-0.017458,-0.071918,-0.027446,-0.021068,-0.033878, 0.575944, 0.404177,CG_landrace_maize,S87,Glucose,-0.171768
Gluc_Res_With_IBM_For_GWAS,-0.06123,-0.004121,-0.012,-0.017452,-0.07244, 0.487284, 0.320040,CG_landrace_maize,S79,Glucose,-0.167243
Gluc_Res_With_IBM_For_GWAS,-0.003004,0.012173,0.000542,0.008555,0.001481, 0.322810, 0.342558,CG_landrace_maize,S11,Glucose,0.019747
Gluc_Res_With_IBM_For_GWAS,-0.035711,0.030209,-0.015755,0.001047,-0.429452, 0.537746, 0.088084,CG_landrace_maize,S2,Glucose,-0.449662
Gluc_Res_With_IBM_For_GWAS,0.001976,0.005996,-0.001219,-0.002363,-0.000698, 0.332249, 0.335941,CG_landrace_maize,S69,Glucose,0.003692
Gluc_Res_With_IBM_For_GWAS,0.000788,0.007705,-0.024361,-0.012861,-0.430498, 0.325849,-0.133378,CG_landrace_maize,S93,Glucose,-0.459227
Gluc_Res_With_IBM_For_GWAS,0.001965,-0.006116,-0.006468,-0.069191,-0.052587, 0.438784, 0.306388,CG_landrace_maize,S77,Glucose,-0.132397
Gluc_Res_With_IBM_For_GWAS,0.007271,-0.00389,-0.001385,-0.005517,0.000607, 0.341550, 0.338636,CG_landrace_maize,S12,Glucose,-0.002914
Gluc_Res_With_IBM_For_GWAS,-0.012038,0.013575,-0.00733,0.011894,-0.10573, 0.310416, 0.210787,CG_landrace_maize,S20,Glucose,-0.099629
Gluc_Res_With_IBM_For_GWAS,-0.033398,-0.01781,-0.014599,-0.039656,-0.000107, 0.442397, 0.336827,CG_landrace_maize,S75,Glucose,-0.10557
Gluc_Res_With_IBM_For_GWAS,-0.037663,-0.025235,-0.115781,-0.063913,3.993319,-0.790741, 2.959986,CG_landrace_maize,S94,Glucose,3.750727
Gluc_Res_With_IBM_For_GWAS,-0.057789,-0.003021,-0.018673,-0.011474,-0.022968, 0.628581, 0.514656,CG_landrace_maize,S78,Glucose,-0.113925
Gluc_Res_With_IBM_For_GWAS,0.009332,0.010565,-0.003662,-0.002512,-0.181175, 0.363494, 0.196041,CG_landrace_maize,S32,Glucose,-0.167452
Gluc_Res_With_IBM_For_GWAS,-0.008094,-0.011455,-0.075839,-0.014671,-0.065305, 0.349008, 0.173643,CG_landrace_maize,S57,Glucose,-0.175364
Gluc_Res_With_IBM_For_GWAS,-0.015447,-0.017686,-0.015309,-0.091842,-0.168141, 0.316848, 0.008422,CG_landrace_maize,S98,Glucose,-0.308425
Gluc_Res_With_IBM_For_GWAS,0.004176,-0.02252,-0.028789,-0.008512,-0.002774, 0.396984, 0.338563,CG_landrace_maize,S81,Glucose,-0.058419
Gluc_Res_With_IBM_For_GWAS,-0.023407,0.011366,-0.007837,0.061587,-0.005936, 0.328556, 0.364329,CG_landrace_maize,S14,Glucose,0.035773
Gluc_Res_With_IBM_For_GWAS,-0.007064,0.003065,-0.00575,0.003457,-0.09454, 0.288718, 0.187886,CG_landrace_maize,S39,Glucose,-0.100832
Gluc_Res_With_IBM_For_GWAS,0.04999,0.037133,0.008487,0.017285,9.054493,-2.763645, 6.403744,CG_landrace_maize,S88,Glucose,9.167388
Gluc_Res_With_IBM_For_GWAS,0.007533,0.007217,-0.000883,0.000353,0.032536, 0.335711, 0.382467,CG_landrace_maize,S41,Glucose,0.046756
Gluc_Res_With_IBM_For_GWAS,0.005639,-0.00187,0.000786,0.000845,-0.497592, 0.460133,-0.032059,CG_landrace_maize,S63,Glucose,-0.492192
Gluc_Res_With_IBM_For_GWAS,0.001819,0.007015,0.027921,-0.051393,-0.012428, 0.230019, 0.202954,CG_landrace_maize,S44,Glucose,-0.027066
Gluc_Res_With_IBM_For_GWAS,-0.016217,0.002402,0.006774,-0.038987,0.004348, 0.408343, 0.366663,CG_landrace_maize,S7,Glucose,-0.04168
Gluc_Res_With_IBM_For_GWAS,0.011377,0.000806,-0.01382,0.026287,-0.175602, 0.388458, 0.237506,CG_landrace_maize,S59,Glucose,-0.150952
Gluc_Res_With_IBM_For_GWAS,0.003005,-0.000464,0.005347,0.000346,-0.003198, 0.332359, 0.337395,CG_landrace_maize,S42,Glucose,0.005036
Gluc_Res_With_IBM_For_GWAS,0.005311,-0.002536,-0.000379,0.011367,-0.069971, 0.354810, 0.298603,CG_landrace_maize,S61,Glucose,-0.056208
Gluc_Res_With_IBM_For_GWAS,0.006088,-0.090739,-0.028254,0.04634,0.016411, 0.394500, 0.344345,CG_landrace_maize,S21,Glucose,-0.050154
Gluc_Res_With_IBM_For_GWAS,0.011922,-0.001598,0.001021,0.001187,0.000788, 0.324172, 0.337491,CG_landrace_maize,S76,Glucose,0.01332
Gluc_Res_With_IBM_For_GWAS,0.040874,0.065364,0.05236,0.039285,-1.321782, 0.562222,-0.561678,CG_landrace_maize,S62,Glucose,-1.123899
Gluc_Res_With_IBM_For_GWAS,0.000492,9.6e-05,-0.005438,7.4e-05,1.575689,-0.171704, 1.399209,CG_landrace_maize,S43,Glucose,1.570913
Gluc_Res_With_IBM_For_GWAS,-0.012489,-0.004298,-0.042207,0.006549,-0.089891, 0.320410, 0.178075,CG_landrace_maize,S25,Glucose,-0.142336
Gluc_Res_With_IBM_For_GWAS,-0.006665,-0.06993,-0.115068,-0.054003,-0.071323, 0.322181, 0.005193,CG_landrace_maize,S58,Glucose,-0.316989
Gluc_Res_With_IBM_For_GWAS,-0.002392,-0.004044,-0.00827,-0.089372,-0.001728, 0.155221, 0.049414,CG_landrace_maize,S23,Glucose,-0.105806
Gluc_Res_With_IBM_For_GWAS,-0.013541,-0.003681,-0.015202,-0.04879,-0.181577, 0.100070,-0.162720,CG_landrace_maize,S60,Glucose,-0.262791
Gluc_Res_With_IBM_For_GWAS,-0.008022,-0.0612,-0.004646,-0.0052,0.003232, 0.473656, 0.397819,CG_landrace_maize,S24,Glucose,-0.075836
Gluc_Res_With_IBM_For_GWAS,-0.10084,0.007978,0.002684,-0.022393,-0.057358, 0.324619, 0.154691,CG_landrace_maize,S4,Glucose,-0.169929
Gluc_Res_With_IBM_For_GWAS,-0.015265,-0.150772,-0.042272,-0.115743,-0.740515, 0.676365,-0.388201,CG_landrace_maize,S40,Glucose,-1.064567
Gluc_Res_With_IBM_For_GWAS,-0.001544,-0.000683,-0.078729,-0.033035,-0.092643, 0.218877, 0.012244,CG_landrace_maize,S6,Glucose,-0.206634
Gluc_Res_With_IBM_For_GWAS,-0.01603,-0.00808,-0.008268,-0.096856,-0.043558, 0.062085,-0.110707,CG_landrace_maize,S45,Glucose,-0.172792
Gluc_Res_With_IBM_For_GWAS,0.010368,-0.000317,-0.035836,0.078088,-0.03758, 0.305818, 0.320540,CG_landrace_maize,S22,Glucose,0.014723
Glut_Res_With_IBM_For_GWAS,0.004637,0.01043,-0.027513,0.028054,-0.004881,-0.073086,-0.062359,CG_landrace_maize,S1,Glutamate,0.010727
Glut_Res_With_IBM_For_GWAS,-0.000748,-0.000217,-0.039485,0.00869,0.003117,-0.001646,-0.030288,CG_landrace_maize,S91,Glutamate,-0.028643
Glut_Res_With_IBM_For_GWAS,-0.002641,-0.002326,0.005374,-0.001305,0.00258, 0.170978, 0.172659,CG_landrace_maize,S26,Glutamate,0.001682
Glut_Res_With_IBM_For_GWAS,0.084603,0.001812,0.02091,0.066244,-0.640053, 0.266523,-0.199961,CG_landrace_maize,S62,Glutamate,-0.466484
Glut_Res_With_IBM_For_GWAS,-0.005154,0.00163,0.012162,-0.008131,-0.067815, 0.260137, 0.192829,CG_landrace_maize,S99,Glutamate,-0.067308
Glut_Res_With_IBM_For_GWAS,-0.045177,-0.414997,0.473612,-0.371183,-3.158896, 1.342730,-2.173911,CG_landrace_maize,S93,Glutamate,-3.516641
Glut_Res_With_IBM_For_GWAS,0.004691,0.000806,0.001935,-0.000855,0.004532, 0.164105, 0.175213,CG_landrace_maize,S61,Glutamate,0.011109
Glut_Res_With_IBM_For_GWAS,-0.069624,-0.047232,-0.010685,-0.009196,-0.034667, 0.445267, 0.273863,CG_landrace_maize,S44,Glutamate,-0.171404
Glut_Res_With_IBM_For_GWAS,-0.003667,-0.000101,0.010177,-0.005656,0.004942, 0.157438, 0.163133,CG_landrace_maize,S10,Glutamate,0.005695
Glut_Res_With_IBM_For_GWAS,-0.007202,0.015052,-0.007109,-0.015446,-0.083763,-0.008411,-0.106879,CG_landrace_maize,S75,Glutamate,-0.098468
Glut_Res_With_IBM_For_GWAS,0.00052,-0.007073,-0.000172,-0.00286,1.458161,-0.077858, 1.370718,CG_landrace_maize,S92,Glutamate,1.448576
Glut_Res_With_IBM_For_GWAS,-0.014249,-0.000359,-0.011781,-0.00474,-0.068904, 0.081534,-0.018499,CG_landrace_maize,S80,Glutamate,-0.100033
Glut_Res_With_IBM_For_GWAS,0.012956,0.001423,-0.001592,0.001811,-0.041895, 0.163955, 0.136659,CG_landrace_maize,S27,Glutamate,-0.027297
Glut_Res_With_IBM_For_GWAS,-0.010138,-0.025127,-0.010278,-0.038522,-0.153111, 0.339810, 0.102634,CG_landrace_maize,S46,Glutamate,-0.237176
Glut_Res_With_IBM_For_GWAS,0.358259,0.247604,0.238468,0.249229,-8.137821, 1.546126,-5.498135,CG_landrace_maize,S94,Glutamate,-7.044261
Glut_Res_With_IBM_For_GWAS,-0.006025,0.062745,-0.04795,-0.040174,-0.33683, 0.059693,-0.308541,CG_landrace_maize,S79,Glutamate,-0.368234
Glut_Res_With_IBM_For_GWAS,0.006934,-0.003662,-0.008244,-0.008641,-0.001369, 0.194903, 0.179920,CG_landrace_maize,S81,Glutamate,-0.014982
Glut_Res_With_IBM_For_GWAS,-0.002559,-0.002945,-0.00177,0.004912,-0.020709, 0.189158, 0.166087,CG_landrace_maize,S28,Glutamate,-0.023071
Glut_Res_With_IBM_For_GWAS,-0.005747,-0.022375,-0.033445,-0.01065,-0.13668, 0.409825, 0.200927,CG_landrace_maize,S82,Glutamate,-0.208897
Glut_Res_With_IBM_For_GWAS,0.035974,-0.087114,0.032605,-0.029578,-0.195638, 0.224861,-0.018891,CG_landrace_maize,S60,Glutamate,-0.243751
Glut_Res_With_IBM_For_GWAS,-0.024193,-0.014,-0.00703,-0.012352,-0.500686, 0.245051,-0.313208,CG_landrace_maize,S8,Glutamate,-0.558261
Glut_Res_With_IBM_For_GWAS,0.024413,0.01752,0.011771,-0.001393,-0.649389, 0.261846,-0.335232,CG_landrace_maize,S63,Glutamate,-0.597078
Glut_Res_With_IBM_For_GWAS,-0.039143,0.000947,-0.001976,-0.004698,0.009231, 0.240471, 0.204832,CG_landrace_maize,S64,Glutamate,-0.035639
Glut_Res_With_IBM_For_GWAS,-0.009794,-0.015327,-0.00574,-0.024125,-0.123103, 0.295848, 0.117759,CG_landrace_maize,S97,Glutamate,-0.178089
Glut_Res_With_IBM_For_GWAS,0.016623,-0.002608,-0.029608,-0.000338,-0.891697, 0.397410,-0.510218,CG_landrace_maize,S59,Glutamate,-0.907628
Glut_Res_With_IBM_For_GWAS,-0.010554,-0.002342,-0.006978,-0.036566,-0.016408, 0.061745,-0.011102,CG_landrace_maize,S45,Glutamate,-0.072848
Glut_Res_With_IBM_For_GWAS,-0.028444,-0.010761,-0.033315,-0.026655,-0.031103, 0.440025, 0.309747,CG_landrace_maize,S100,Glutamate,-0.130278
Glut_Res_With_IBM_For_GWAS,-0.018869,-0.021035,-0.006881,-0.014443,-0.15435, 0.357408, 0.141828,CG_landrace_maize,S76,Glutamate,-0.215578
Glut_Res_With_IBM_For_GWAS,-0.009873,0.018239,-0.070892,-0.05872,-0.017804,-0.028287,-0.167337,CG_landrace_maize,S98,Glutamate,-0.13905
Glut_Res_With_IBM_For_GWAS,-0.051867,-0.022181,-0.084005,-0.014432,-0.64657, 0.690798,-0.128257,CG_landrace_maize,S6,Glutamate,-0.819055
Glut_Res_With_IBM_For_GWAS,-0.026561,-0.022384,-0.016971,-0.103317,-0.037814, 0.258538, 0.051492,CG_landrace_maize,S57,Glutamate,-0.207047
Glut_Res_With_IBM_For_GWAS,-0.007385,-0.013688,-0.066347,-0.000993,-0.000791, 0.197879, 0.108674,CG_landrace_maize,S47,Glutamate,-0.089204
Glut_Res_With_IBM_For_GWAS,-0.006882,-0.010109,-0.04224,-0.014913,-0.040012, 0.123260, 0.009103,CG_landrace_maize,S90,Glutamate,-0.114156
Glut_Res_With_IBM_For_GWAS,-0.000108,0.002494,0.003911,0.00807,-0.042973, 0.149381, 0.120775,CG_landrace_maize,S74,Glutamate,-0.028606
Glut_Res_With_IBM_For_GWAS,-0.000535,0.009183,0.005221,-0.001959,-0.02143, 0.230364, 0.220845,CG_landrace_maize,S88,Glutamate,-0.00952
Glut_Res_With_IBM_For_GWAS,-0.017926,0.035907,-0.004305,-0.023558,-0.027137, 0.248980, 0.211961,CG_landrace_maize,S29,Glutamate,-0.037019
Glut_Res_With_IBM_For_GWAS,-0.001505,0.002766,0.004925,-0.00292,-0.001172, 0.164286, 0.166381,CG_landrace_maize,S83,Glutamate,0.002094
Glut_Res_With_IBM_For_GWAS,0.00994,-0.008369,-0.018043,-0.021081,-0.095848, 0.074997,-0.058404,CG_landrace_maize,S78,Glutamate,-0.133401
Glut_Res_With_IBM_For_GWAS,0.009462,-0.01043,-0.002664,-0.011519,-0.018316,-0.001128,-0.034595,CG_landrace_maize,S56,Glutamate,-0.033467
Glut_Res_With_IBM_For_GWAS,-0.00953,-0.007427,-0.028265,-0.051376,-0.003135, 0.319526, 0.219794,CG_landrace_maize,S7,Glutamate,-0.099733
Glut_Res_With_IBM_For_GWAS,0.022198,0.006396,-0.00956,-0.020754,-3.067166, 0.736163,-2.332724,CG_landrace_maize,S65,Glutamate,-3.068886
Glut_Res_With_IBM_For_GWAS,0.008826,0.010664,0.002028,-0.000131,-0.000429, 0.144662, 0.165619,CG_landrace_maize,S84,Glutamate,0.020958
Glut_Res_With_IBM_For_GWAS,-0.014855,-0.032348,-0.009256,-0.018449,-0.002462, 0.384266, 0.306896,CG_landrace_maize,S87,Glutamate,-0.07737
Glut_Res_With_IBM_For_GWAS,-0.030554,-0.024867,-0.018003,-0.026611,1.362774,-0.047618, 1.215120,CG_landrace_maize,S43,Glutamate,1.262739
Glut_Res_With_IBM_For_GWAS,-0.02207,-0.043029,-0.018877,-0.048822,-0.004755, 0.481235, 0.343682,CG_landrace_maize,S11,Glutamate,-0.137553
